Y,X
0,vải mỏng lắm mọi người ơi mỏng quá luôn mọi người mọi người đừng mua không phải mỏng vừa vừa mà là mỏng quá nha mọi người
0,chất vải quá mỏng mọi người mua nên lưu ý nhé mua 3sp mà ưng mỗi quần
0,chữ in to và mất luôn số với lại hoàn toàn không giống ảnh cửa hàng đăng
0,vải không đẹp như mấy mẫu khác
0,vải thật sự rất mỏng hợp với giá tiền tiền nào của đó thiệt sự thích hợp mặc cho mùa hè vì mỏng mát
0,quần mới mua được 1 tuần mà đã bị tuột chỉ ra rồi chán thực sự
0,chất áo mỏng hình in này giặt là sẽ bị bong luôn nha mncân nhắc trước khi mua
0,quần dễ đứt chỉ
0,áo không giống hình
0,túi dáng không được đẹp chỉ thừa nhiệt tình ở 2 quai dưới túi dậy thôi không được chắc chắn
0,áo mỏng xl dáng ngắn chưa qua mông luôn như hình tiền nào của đó nhưng cân nhắc khi mua
0,chất vải quá nóng dày dặn dáng hơi nhỏ 1 chút đường chỉ mấy chắc chắn
0,chữ không như hình
0,quần mọi người mới mặc được hôm bị sủm lông đường kim mũi chỉ không chắc dễ rách
0,vải không đẹp các bạn mọi 1 48 như mình không nên mua ạ
0,vải thật sự tệ mọi người lên bỏ tiền mua đồ khác phí tiền quá
0,áo mỏng 2 dây không chắc chắn
0,áo đến bi đổ màu nen chưa ưng ý lắm
0,quần đen còn tạm được màu hồng tím trắng xấu 1m54 4 kg mặc vừa nhưng hơi rộng chất vải xấu khuyên đừng mua
0,vải hơi mỏng 1 chút với chữ in hơi mờ
0,chất áo mỏng bình thường đóng gói sơ sài hàng tới tay đã móp méo biến dạng bung hết ra giá cao không đáng mua lại
0,áo không giống hình ảnh
0,áo như hình cửa hàng nói là chất thun nhưng không phải chất nóng
0,sản phẩm xấu
0,áo đúng màu nhưng vải dày nóng áo bị dính vết ố không chùi tẩy được vì là áo màu sáng nên mình không hài lòng
0,chữ không như trên hình
0,bao bì đóng gói khá đẹp màu vàng mỏng ống tay ngắn không giống trong hình
0,áo xỉn màu chất bình thường kích cỡ bé hơn so với các hãng khác
0,áo màu ở ngoài đậm hơn trông như áo bộ đội cũ
0,chất áo mỏng in áo không rõ sẽ không mua lại lần 2
0,hàng không tốt lắm
0,vải thất vọng quá ạ lỗ gài cúc thì chỉ chằn chịt đơm cúc xong là sút vải tùm lum chất ni lông và nóng không xứng với giá tiền
0,áo mỏng bị rách mọi lỗ nhỏ nhưng mai lại vẫn dùng được
0,quần đen mà nhìn như yên thấu
0,khác ảnh về màu sắc chất vải chất vải bên ngoài khá xấu cái vạt trắng bên dưới mỏng màu thì xanh chói trông khá trẻ con
0,do nhận hàng không kiểm tra nhưng thói quen cắt tem khi mua về nên không đổi được
0,quần mọi ống dài ống ngắn
0,lần đầu mua hàng của gumac nhưng không nghĩ chất áo lại chán vậy áo này mùa hè mặc nóng chết
0,haiz mới mua dìa là rách rồi
0,áo không giống hình cho lắm
0,vải hơi mỏng ạ cửa hàng làm vải dày 1 tí là ok
0,mua hai cái 1 cái in ngược giặt bị ra màu và mặc mọi lần bị xù lông
0,hàng không vừa
0,với giá này thì vải này cũng ok nhưng không chấp nhận được cái áo bị rách váy không giống như xấu mình vứt luôn rồi nên không chụp cho các bạn xem được
0,quần mỏng
0,dây bị bong hơi lỗi hàng đóng gói đẹp
0,quần khá là mỏng vải thì trơn chất lượng không tốt cho lắm rách đường chỉ
0,chữ thêu đẹp chất vải mỏng giặt khả năng xù lông rất cao sản phẩm không được như mong đợi
0,áo màu quá nhạt không giống hình
0,khác hình
0,haiz thất vọng nhiều chỉ thừa quần ngắn rộng chị tôi bảo như quần bà già
0,váy giặt xong bị giãn
0,vãi không được cho lắm
0,áo thun vải mỏng hình in không sức nét bị lem màu bận
0,chữ thì in mờ
0,quần khá là ngắn mình m53 mà còn qua mắt cá
0,áo mỏng chất liệu dễ nhăn phù hợp giá tiền
0,hàng kích cỡ s mà như kích cỡ xl nhận hàng quá thất còn đắt nữa từ sau không bây giờ mua nữa
0,haiz vải mỏng hơi khá thất vọng vải nóng
0,khác mọi trời mọi vực
0,vài hơi mỏng ạ màu khác ảnh xíu nên cho cửa hàng 4
0,lần đầu mua hàng trên shopee mà quá thất vọng quần có cúc mà khuy có khuy thì mặc kiểu gì chất lượng sản phẩm kém
0,dây cục cũng không ưng ý lắm
0,đồ chỉ thừa quá nhiều đường chỉ quá to
0,quần đéo phải như lúc đầu làm ăn trò mèo vãi lồn ăn đi làm ăn cho đoàng hoàng vào rách thế chó mặc à cho mọi sao nhưng không được
0,áo đen chất toàn chất ni lông không thích mua áo này thấy ph tiền thực sự
0,haiz thật sự quá rộng so với mình 1m5 gần 40kg theo mình thì chất không đúng không ưng lắm và không sửa nhỏ lại được chất vải thì khá là cứng dáng nên cần váy 2 bên cạnh cuối hơi hếch thành ra mua về chả mặc được chán luôn
0,quần áo mỏng in chữ lên áo xấu lắm
0,nói chung với giá này quần tạm được quần kích cỡ s mà mình 45kg m52 còn rộng quần mày đen bám lông kinh khủ quần xám tạm được mình m52 quần vừa các bạn cao hơn mình thì ngắn
0,áo màu thì đẹp còn áo không giống như hình tự nhiên có 1 đừng chỉ sau vai không đẹp nói chung là mình không ưng cho lắm
0,hàng kích thước hơi to
0,vải hơi mỏng ạ màu trắng thì lộ nha
0,mình có thử cài thì màu sắc không giống kích cỡ cũng không đồng đều áo cũ mình mua trước ở cửa hàng
0,hàn hơi mỏng với kích cỡ bé quá
0,dây đeo gắn
0,quần mỏng chất vải xấu loe ở dưới quá rộng mặc ở nha thôi nha
0,quần khá mỏng
0,váy hình dáng khá to mấy lần trước mua đều rất ưng váy lần này vây to quá không mang vừa luôn
0,quần áo mỏng chỉ không chắc chắn dễ đứt mặc vào hơn bó phần đui kiểu khó chịu chỉ thừa nhiều
0,chất vải hơi mỏng cạp hơi nhỏ mặc bị khó chịu vải hơi mỏng và nóng với giá như vậy cũng chả đòi hỏi gì nhưng đường chỉ lỏng lẻo dễ bung chỉ
0,hàng lỗi
0,vải không được đẹp lắm nhưng mà tiền nào của nấy
0,dây đeo không giống ảnh nói chung tiền nào của nấy không đòi hỏi gì thêm
0,nói là kích thước tự do nhưng mình thấy khá nhỏ nhé mình nặng 52 kg cao 160 mặc hơi chật với lại khá ngắn
0,vài cái không đúng chuẩn kích cỡ nên không ưng lắm đầm ok mà quần tây thì đáy quá xệ áo sơ mi bị ngắn
0,quần mỏng chỉ thừa nhiều quần nhăn
0,áo mỏng chất nóng kích cỡ không đẹp lắm mà dáng cũng không như trong ảnh
0,khâu lệch hết cả chỉ xong bó quá
0,túi hơi nhàu với hơi nhiều chỉ dây đeo ngắn chỉ khâu ẩu không đẹp nhưng hình
0,chất áo mỏng vải mùi hôi
0,hàng sở vải xấu khuyên anh em không nên mua
0,rẻ thì có rẻ nhưng chất lượng kém lắm chất lượng còn không như giá cơ mình mặc vào bị ngứa á túi quần thì hơi nông đóng gói thì ưng lắm nhưng chất lượng thì không mọi người cân nhắc khi mua nha mình chỉ chia sẻ thật thôi chất lượng sản phẩm kém
0,vải mỏng mặc 1 lần bung chỉ đường may thưa sức chỉ tùm lum
0,quấn áo nhìn chưa tốt lắm túi quần bị thủng quần không có chun nhiều lên khi mặc hơi khó chịu quần chưa mặc còn bị rách đũng
0,đầm kiểu thì đẹp vải thì nhăn lắm không ủi đồ là không mũm mĩm được đâu
0,quần mỏng chưa mặc đã rách
0,chất vải hơi mỏng kích cỡ không chắc chắn túi quần bị rách đũng quần hơi về phải mang đi may lại mới mặc được chất lượng sản phẩm phù hợp với giá tiền mọi người nên cân nhắc trước khi mua hình ảnh và phim mang tính chất minh họa nhận xu
0,dây đeo ngắn quá
0,chưa bây giờ mình đánh giá thấp cho cửa hàng nào vì tính mình khá dễ cùng 1 kiểu mình đặt 2 màu trắng đen màu đen thì tạm được màu trắng thì hoàn toàn khác đã vậy áo bị dơ kích cỡ xấu áo ngắn cũng mà bề ngang thì rộng lắm chả hiểu nổi cửa hàng kinh doanh vậy lời nhiều không mấy chục ngàn không lẽ mình đổi trả
0,khi đầu thời gian biết lắm sau mở ra thì bị bẩn bên trong không giặt ra được quá thất vọng với cửa hàng này
0,nói thẳng thì áo không tư vấn đề gì còn quần thì mặc không khác gì cởi truồng cảm giác như mua mỗi áo thôi đấy
0,thôi lâu hình in nhìn kém chất lượng vãi ạ
0,hàng lỗi áo quá rộng so với ai mình đã đặt
0,rẻ thì rẻ thật mà không đẹp lắm
0,hàng áo hơi mỏng nhìn cũ đừng mua khuyên tất cả mọi người
0,quần mỏng đẹp đường kẻ sọc dễ bung chỉ quần ngắn không phù với bạn cao m7 cân nhắc trước khi mua
0,áo màu trắng nên hơi mỏng thấy cả bên trong
0,vải không được đẹp lắm tiền nào của lấy lâu thì chịu vậy
0,bên ngoài màu rực rỡ quá khác trên hình
0,chất vải hơi mỏng kích cỡ không được chắc chắn lắm
0,áo không giống hình nhưng vải cũng tạm với mức giá này thì cũng tốt
0,mình sẽ cho mọi người thấy được sự khác biệt giữa kích cỡ s và m mình đéo thể hiểu nổi kích cỡ m thì to như con trâu kích cỡ s thi bé như con kiến mua 3 lần mà chả mặc lần nào bạn nào dáng đẹp dáng ngon thì không chứ bạn bạn nào hơi bé mà không phải bé quá như mình thì không nên mua kích cỡ s vừa với học sinh lớp 5
0,áo đẹp nhưng đúng là tiền nào của nấy mua có 124k giặt tay 1 lần đã bung chỉ như thế này
0,nói thật thì không nên mua vải xấu mình mua 2 cái thì 1 cái bị rách
0,hàng lỗi bung chỉ
0,váy hơi mỏng hàng giống hình mặc lên cũng được không bị mập quá
0,hàng giao rách rưới mặc không được gì hết nha mọi người
0,đầm mặc lên bị phùng nghìn bụng không đẹp lắm
0,áo màu trắng thì nó còn đỡ chứ mình màu đen thì vỡ hết cả hình mới đầu năm mà còn quần ông rộng đen 29k bóng bóng như quần bà nội mình luôn
0,quần mỏng dính không thể nào mặc nổi quá thất vọng nhìn xuyên được luôn ạ mọi người không nên mua
0,bên ngoài thì đẹp bên trong thì may hơi xấu đường chỉ còn chưa khâu xong mong cửa hàng xem lại
0,vải không được đẹp nhưng giá như này thì ok rồi
0,áo không giống hình nhưng vải xấu không được đẹp mọi người không nên mua áo này nha
0,dây đeo quá ngắn còn lại với tiền như thế thì mình không đòi hỏi gì thêm
0,đồ của cửa hàng đắt mà chất lượng biết không tốt lắm
0,thừa chỉ nha
0,mình sẽ không nói đây là quần mới giặt mặc được 1 lần nó đã tưa vải thế này đâu mua kết hợp 4 cái mà thấy thất vọng dễ sợ
0,chất áo như áo mưa hơi thất vọng vì mua 2 áo mà 1 áo lại vải không hề đẹp
0,đầm mặc rất rộng nhìn thùng thình kích thước l nhưng lại to hơn đầm polo xanh đen
0,hàng tạm được cổ áo lỗi bị lệch chất vải tốt
0,áo mỏng cổ chật và không chất lượng lắm
0,áo như kiểu hàng mặc rồi có mùi mồ hôi chất bình thường
0,áo siêu mỏng luôn với cả rộng nhìn thấy cả bên trong ạ quần đối với e nó hơi dài và bị vài vết bẩn
0,áo đen hơi xấu
0,vải chán chả thể tả nổi dáng chẳng phải gì cả mong đừng mua phí tiền
0,quần mỏng dính chỉ mặc ở nha được thôi chứ cân nhắc trước khi mua
0,dây deo với sản phẩm không giống như hình
0,mình sờ thấy vải cứng mặc nóng
0,hình dáng bé tí mặc tạm thì được còn chất mặc nóng không thấm mồ hôi em cho không mặc chất lượng sản phẩm kém
0,nút cài bị hở
0,chất vải hơi nóng
0,bên tay áo bị lỗi kèm theo 2 bên tay không đều nhau nói chung là tạm ổn
0,chất áo ni lông chán lắm rất cứng và bí lần đầu mua của gumac mà thất vọng quá
0,giá phù hợp với chất lượng hàng mỏng xù lông như hàng mã vậy á kk
0,áo mỏng có chỗ rách
0,chưa chi đã như này
0,vải không được đẹp đường chỉ bị lỗi
0,mình thấy 1 bạn trên tiktok diễn tả cửa hàng rất ok nên mua thử quần thì tạm ổn còn áo thì mọi người xem rồi cảm nhận nha kém hơn cả áo đá bánh của người yêu
